"","ID","Footfall"
"277",3753312,1235.57636630101
"278",3753412,1243.68555009092
"279",3753512,1194.39495598099
"280",3753612,1231.95072655557
"281",3753712,1233.95627907153
"282",3753812,1184.45811223907
"283",3753912,1135.63550535749
"284",3754012,1143.96639570172
"285",3754112,1322.1345774634
"286",3754212,1252.20674489469
"287",3754312,1162.91428328792
"288",3754412,1284.28500892161
"289",3754512,1341.91830785665
"290",3754612,1310.05144669766
"291",3754712,1279.0431459534
"292",3754812,1248.8099306368
"293",3754912,1204.86552396961
"294",3755012,1204.41846946559
"295",3755112,1194.69399161824
"296",3755212,1203.62661165657
"297",3755312,1221.75777435918
"298",3755412,1175.39218895551
"299",3755512,1068.42778713077
"300",3755612,1080.26838383909
"301",3755712,1238.09136625125
"302",3755812,1280.42575915064
"303",3755912,1229.33886477623
"304",3756012,1278.44503877983
"305",3756112,1151.65640549034
"306",3756212,1191.18373838366
"307",3756312,1145.78719862308
"308",3756412,1035.10718448431
"309",3756512,1033.44013993131
"310",3756612,1168.12902755684
"311",3756712,1241.36702175627
"312",3756812,1222.42733576558
"313",3756912,1159.84691830026
"314",3757012,1096.67374893044
"315",3757112,1145.64693726827
"316",3757212,1178.28912449973
"317",3757312,1104.70911691123
"318",3757412,1023.56714854739
"319",3757512,945.520725623374
"320",3757612,1086.26403788002
"321",3757712,1146.3691835755
"322",3757812,1041.38144351801
"323",3757912,1104.50475806118
"324",3758012,1175.22572219247
"325",3758112,1178.08020851438
"326",3758212,1213.21198316788
"327",3758312,1134.44349044424
"328",3758412,962.148868218178
"329",3758512,1240.3533868737
"330",3758612,1194.33856729895
"331",3758712,1043.25371587371
"332",3758812,938.154879731731
"333",3758912,959.427741731045
"334",3759012,1041.16936567263
"335",3759112,1017.30583211148
"336",3759212,923.551282427138
"337",3759312,1075.89466129255
"338",3759412,1022.17790967219
"339",3759512,954.298745414884
"340",3759612,1061.1886558866
"341",3759712,916.029653017199
"342",3759812,991.621098174878
"343",3759912,1107.30235586138
"344",3760012,878.53044993101
"345",3760112,870.171785578448
"346",3760212,997.962621049123
"347",3760312,1029.53235427993
"348",3760412,869.040358333649
"349",3760512,1060.1737214117
"350",3760612,943.786544195286
"351",3760712,996.839591343372
"352",3760812,831.35625462163
"353",3760912,796.812650043136
"354",3761012,812.361381502749
"355",3761112,805.090474753674
"356",3761212,919.393551619583
"357",3761312,1061.99815470801
"358",3761412,1040.83333076214
"359",3761512,1047.42459250476
"360",3761612,1068.51342605811
"361",3761712,921.213885622149
"362",3761812,951.673482890491
"363",3761912,1036.35297407664
"364",3762012,1133.6802120322
"365",3762112,1092.2228123881
"366",3762212,998.207544781976
"367",3762312,1067.54071377413
"368",3762412,1074.61077801138
"369",3762512,1092.17664358953
"370",3762612,1027.76990124441
"371",3762712,989.946913803283
"372",3762812,995.662617486253
"373",3762912,1049.26107083059
"374",3763012,931.387738076158
"375",3763112,943.987077571221
"376",3763212,876.489341507532
"377",3763312,743.985766047865
"378",3763412,787.723836121896
"379",3763512,786.077515217773
"380",3763612,719.26868918966
"381",3763712,709.13316412056
"382",3763812,717.826910229686
"383",3763912,779.238614456328
"384",3764012,826.038054783975
"385",3764112,727.264167294001
"386",3764212,733.472949810685
"387",3764312,803.436086015933
"388",3764412,810.10657351774
"389",3764512,634.662278370952
"390",3764612,808.137475549785
"391",3764712,977.826478088756
"392",3764812,1088.05929909655
"393",3764912,1152.8399253742
"394",3765012,1109.72194956711
"395",3765112,1075.13004959454
"396",3765212,1124.18677121581
"397",3765312,985.353950861546
"398",3765412,917.38491339087
"399",3765512,992.029466657089
"400",3765612,1071.80633501909
"401",3765712,977.076310831077
"402",3765812,911.696549818862
"403",3765912,927.201345528951
"404",3766012,800.649400523696
"405",3766112,924.987236802551
"406",3766212,906.380756896528
"407",3766312,770.435266949077
"408",3766412,812.339083339152
"409",3766512,883.474811363978
"410",3766612,958.746952852632
"411",3766712,961.378005788956
"412",3766812,803.44358423399
"413",3766912,856.492887031726
"414",3767012,909.037262907273
"415",3767112,816.391312435014
"416",3767212,826.510259882211
"417",3767312,833.831322373916
"418",3767412,830.300366248548
"419",3767512,810.989401602961
"420",3767612,800.083034186476
"421",3767712,899.307478663688
"422",3767812,874.879369221638
"423",3767912,929.34422235836
"424",3768012,846.997163834668
"425",3768112,861.501433305957
"426",3768212,966.574765247907
"427",3768312,854.849717314605
"428",3768412,906.066338317338
"429",3768512,1014.00945288154
"430",3768612,860.647715656011
"431",3768712,856.358891464805
"432",3768812,892.496139267218
"433",3768912,928.896892962469
"434",3769012,887.050239307013
"435",3769112,820.978293429704
"436",3769212,846.155961316456
"437",3769312,924.49632584258
"438",3769412,855.181572993555
"439",3769512,1153.66930289827
"440",3769612,1169.12279024399
"441",3769712,1077.30959176875
"442",3769812,1053.03271551766
"443",3769912,992.519185959019
"444",3770012,1015.89330178819
"445",3770112,1016.75420387377
"446",3770212,1036.69894495382
"447",3770312,1054.43320894573
"448",3770412,1082.47319890486
"449",3770512,1025.85051246801
"450",3770612,1059.79024409726
"451",3770712,1087.18338080709
"452",3770812,1038.75609734534
"453",3770912,961.448730427865
"454",3771012,979.450590719676
"455",3771112,1018.92503477162
"456",3771212,1185.30893513792
"457",3771312,1150.26064429264
"458",3771412,1123.06904237148
"459",3771512,1186.672304932
"460",3771612,1169.91699609173
"461",3771712,1068.15214678294
"462",3771812,1194.26906863273
"463",3771912,1185.21068203173
"464",3772012,1192.5270236432
"465",3772112,1118.18497120809
"466",3772212,1055.1251756976
"467",3772312,1081.07641280717
"468",3772412,1095.01635228702
"469",3772512,1208.52290686606
"470",3772612,1225.78805315889
"471",3772712,1207.62227239647
"472",3772812,1156.33367073802
"473",3772912,1243.47323068614
"474",3773012,1150.50757517824
"475",3773112,1118.60370220676
"476",3773212,1116.89292879189
"477",3773312,1227.12387754945
"478",3773412,1187.92572064476
"479",3773512,1157.33264709149
"480",3773612,1210.32752025107
"481",3773712,1093.64840926581
"482",3773812,1065.70149333313
"483",3773912,1158.32231211774
"484",3774012,1147.91145583969
"485",3774112,1079.58837565137
"486",3774212,1271.43749676307
"487",3774312,1314.17529117244
"488",3774412,1292.53646528223
"489",3774512,1306.17356707252
"490",3774612,1321.50035927123
"491",3774712,1361.29690168512
"492",3774812,1255.71413057125
"493",3774912,1334.48299360821
"494",3775012,1320.74752966553
"495",3775112,1307.13478358634
"496",3775212,1274.37174822766
"497",3775312,1289.95548136331
"498",3775412,1308.33514426944
"499",3775512,1291.01319549234
"500",3775612,1352.26198328016
"501",3775712,1207.98695509061
"502",3775812,1215.83163130201
"503",3775912,1277.8107332231
"504",3776012,1315.24925439215
"505",3776112,1297.48669442157
"506",3776212,1212.92029798164
"507",3776312,1176.6769693741
"508",3776412,1164.80808747469
"509",3776512,1338.23332127043
"510",3776612,1138.66571927575
"511",3776712,1198.94035637764
"512",3776812,1304.24322998003
"513",3776912,1292.56981575918
"514",3777012,1240.65848015359
"515",3777112,1297.62631136745
"516",3777212,1223.92007287316
"517",3777312,1347.14492695352
"518",3777412,1340.54730111616
"519",3777512,1346.28657790673
"520",3777612,1373.45904533057
"521",3777712,1422.8094590383
"522",3777812,1407.16721734954
"523",3777912,1424.96456185953
"524",3778012,1397.92915556407
"525",3778112,1387.73507825336
"526",3778212,1308.96376276788
"527",3778312,1458.43802063447
"528",3778412,1440.68125470741
"529",3778512,1400.55778247712
"530",3778612,1385.20199770571
"531",3778712,1407.68025439952
"532",3778812,1500.81935078682
"533",3778912,1505.41642640287
"534",3779012,1549.06852275844
"535",3779112,1465.02138319708
"536",3779212,1487.7474706382
"537",3779312,1425.44104741647
"538",3779412,1430.9701962898
"539",3779512,1398.74210429174
"540",3779612,1426.08756979605
"541",3779712,1332.32722023863
"542",3779812,1342.7222719941
"543",3779912,1365.03115844575
"544",3780012,1394.47919993721
"545",3780112,1337.85649268882
"546",3780212,1444.61503496672
"547",3780312,1508.92379393501
"548",3780412,1508.06584912493
"549",3780512,1402.80701381569
"550",3780612,1487.84384934146
"551",3780712,1497.76654647921
"552",3780812,1487.39304673964
"553",3780912,1505.46188140481
"554",3781012,1526.27604876158
"555",3781112,1498.01817381262
"556",3781212,1497.7895694456
"557",3781312,1487.40774466988
"558",3781412,1455.68797527633
"559",3781512,1455.76949006553
"560",3781612,1533.11092298971
"561",3781712,1491.36185459294
"562",3781812,1453.94848365153
"563",3781912,1497.93922735362
"564",3782012,1488.23677967363
"565",3782112,1498.87040245926
"566",3782212,1542.01520282183
"567",3782312,1519.24477151654
"568",3782412,1538.67079261675
"569",3782512,1556.42237730604
"570",3782612,1518.83114717908
"571",3782712,1499.14279005139
"572",3782812,1498.69596873362
"573",3782912,1466.76123874889
"574",3783012,1474.15725998413
"575",3783112,1511.53043045905
"576",3783212,1465.65125889706
"577",3783312,1434.95150787672
"578",3783412,1555.40933737389
"579",3783512,1579.45432187194
"580",3783612,1531.35205132702
"581",3783712,1453.10265126026
"582",3783812,1479.61542260722
"583",3783912,1486.56611393098
"584",3784012,1484.63811981161
"585",3784112,1426.15255133094
"586",3784212,1434.41908204008
"587",3784312,1474.45753398925
"588",3784412,1475.34090443928
"589",3784512,1472.83791264687
"590",3784612,1410.15844275988
"591",3784712,1504.66620397086
"592",3784812,1484.86879270528
"593",3784912,1491.27670947402
"594",3785012,1498.33071104589
"595",3785112,1507.83653920755
"596",3785212,1377.31285932952
"597",3785312,1420.29188426318
"598",3785412,1376.28190324667
"599",3785512,1473.67258007512
"600",3785612,1532.33259825771
"601",3785712,1601.28445898777
"602",3785812,1524.17438413954
"603",3785912,1516.59735620414
"604",3786012,1463.82351673306
"605",3786112,1459.11793256918
"606",3786212,1467.28150390193
"607",3786312,1522.83117218791
"608",3786412,1434.29073081699
"609",3786512,1459.47923966047
"610",3786612,1460.89248057152
"611",3786712,1402.68380135755
"612",3786812,1432.43918512565
"613",3786912,1556.24466324554
"614",3787012,1436.45218391247
"615",3787112,1410.65166092917
"616",3787212,1397.6529066796
"617",3787312,1380.71958726996
"618",3787412,1384.16817590259
"619",3787512,1313.144736655
"620",3787612,1403.07272750881
"621",3787712,1395.41883381282
"622",3787812,1403.28533470069
"623",3787912,1365.05888554798
"624",3788012,1374.38904237406
"625",3788112,1344.17372071134
"626",3788212,1323.51581609284
"627",3788312,1346.45731693982
"628",3788412,1316.44333534213
"629",3788512,1352.48842311084
"630",3788612,1398.67606815907
"631",3788712,1360.88070613027
"632",3788812,1359.71648327139
"633",3788912,1369.41903341241
"634",3789012,1341.6582832265
"635",3789112,1349.04470130016
"636",3789212,1339.14240690135
"637",3789312,1325.87786121388
"638",3789412,1322.17667593755
"639",3789512,1136.41132975248
"640",3789612,1146.73362511687
"641",3789712,1210.76148027022
"642",3789812,1294.35283436771
"643",3789912,1240.79061972359
"644",3790012,1221.7866156356
"645",3790112,1227.49781876618
"646",3790212,1260.87422875235
"647",3790312,1231.79247897283
"648",3790412,1077.55742542459
"649",3790512,1202.02004159236
"650",3790612,1223.47669491264
"651",3790712,1221.76179868246
"652",3790812,1314.76413010763
"653",3790912,1187.63033507784
"654",3791012,1265.45446616121
"655",3791112,1298.61260564476
"656",3791212,1209.63470303436
"657",3791312,1293.39675691297
"658",3791412,1308.18791159026
"659",3791512,1344.61802391197
"660",3791612,1350.11232424116
"661",3791712,1332.58251018767
"662",3791812,1248.17662412408
"663",3791912,1320.57787588029
"664",3792012,1348.66556876768
"665",3792112,1312.13876117752
"666",3792212,1304.41794622568
"667",3792312,1238.94534655467
"668",3792412,1356.87918302899
"669",3792512,1317.16912597476
"670",3792612,1153.13995189156
"671",3792712,1108.82067885605
"672",3792812,1174.34023161226
"673",3792912,1046.93077177417
"674",3793012,1191.07911338887
"675",3793112,1116.52938952287
"676",3793212,1177.84675801237
"677",3793312,1119.11965677517
"678",3793412,1127.72863720256
"679",3793512,1064.826621112
"680",3793612,1107.64951306907
"681",3793712,1131.31582046516
"682",3793812,1131.68603797463
"683",3793912,1084.93085254985
"684",3794012,1049.30312130566
"685",3794112,1149.92285797697
"686",3794212,964.526586709062
"687",3794312,1058.27282652296
"688",3794412,1044.31035449735
"689",3794512,1147.47230484982
"690",3794612,952.940741829658
"691",3794712,1009.06274217741
"692",3794812,977.855466056833
"693",3794912,1083.61536515362
"694",3795012,1085.51589368115
"695",3795112,1095.86729734566
"696",3795212,1125.17712381159
"697",3795312,1121.96474347068
"698",3795412,1174.01406468518
"699",3795512,1094.27119103656
"700",3795612,1045.34740365382
"701",3795712,760.671203669589
"702",3795812,922.035046538156
"703",3795912,1128.81691964356
"704",3796012,1030.62544973719
"705",3796112,945.468819939647
"706",3796212,1057.10804292701
"707",3796312,1171.33853802307
"708",3796412,1066.78555287162
"709",3796512,960.541316716257
"710",3796612,896.247799730377
"711",3796712,950.600455948138
"712",3796812,968.72195031913
"713",3796912,1081.13101511143
"714",3797012,1080.9808654103
"715",3797112,1064.9616647726
"716",3797212,838.695378581378
"717",3797312,949.336309215295
"718",3797412,1024.51610395712
"719",3797512,1145.25706318702
"720",3797612,1087.41736762265
"721",3797712,1100.02083097575
"722",3797812,1047.6851063178
"723",3797912,1082.26225889065
"724",3798012,969.444947155369
"725",3798112,874.473617902425
"726",3798212,1069.57274847908
"727",3798312,989.467697994029
"728",3798412,1080.26719775028
"729",3798512,1076.99973204205
"730",3798612,978.138412273882
"731",3798712,1058.76327850283
"732",3798812,1070.53497049623
"733",3798912,1107.88547183962
"734",3799012,1034.49024654651
"735",3799112,1087.87772842762
"736",3799212,1130.5018923279
"737",3799312,1145.42054261361
"738",3799412,1095.93347624645
"739",3799512,1111.52241786905
"740",3799612,1117.236346046
"741",3799712,1104.4150219081
"742",3799812,888.234370947665
"743",3799912,1063.44092934966
"744",3800012,904.071430682933
"745",3800112,969.386406374965
"746",3800212,1021.03211415159
"747",3800312,989.6062229383
"748",3800412,821.948321525857
"749",3800512,885.618723976565
"750",3800612,813.13506061512
"751",3800712,855.554418811782
"752",3800812,938.047245182201
"753",3800912,994.357105066739
"754",3801012,774.647082326311
"755",3801112,886.986448267277
"756",3801212,1081.36310567311
"757",3801312,1106.87084103631
"758",3801412,970.840860443474
"759",3801512,786.674129930178
"760",3801612,768.063621685453
"761",3801712,956.1398971327
"762",3801812,1070.05316389362
"763",3801912,1054.14555389589
"764",3802012,903.623368141075
"765",3802112,1003.53176560128
"766",3802212,1028.60359828223
"767",3802312,1093.12019359449
"768",3802412,1075.09050532113
"769",3802512,1066.8593464338
"770",3802612,1102.69204802603
"771",3802712,1012.81999068443
"772",3802812,1041.80973232766
"773",3802912,1157.55694786708
"774",3803012,1088.82951935317
"775",3803112,1070.06726246938
"776",3803212,1120.48378175742
"777",3803312,1041.02133692847
"778",3803412,989.867028387258
"779",3803512,1072.8064916876
"780",3803612,999.172482150177
"781",3803712,1039.64379375969
"782",3803812,1085.61362986306
"783",3803912,1112.67324500492
"784",3804012,1131.222042978
"785",3804112,1042.29484334717
"786",3804212,1075.46062578491
"787",3804312,1023.54972927056
"788",3804412,1026.39411593664
"789",3804512,884.80425075721
"790",3804612,836.487782868907
"791",3804712,996.601021482319
"792",3804812,1030.91347800187
"793",3804912,933.339414112765
"794",3805012,969.983688236382
"795",3805112,1102.78890905606
"796",3805212,1018.58331792313
"797",3805312,957.571847882324
"798",3805412,1030.82519359502
"799",3805512,885.837048459912
"800",3805612,941.148865999964
"801",3805712,845.582006983351
"802",3805812,893.157342400849
"803",3805912,1053.69657535565
"804",3806012,1150.9162959201
"805",3806112,1119.59835589954
"806",3806212,1138.96893490723
"807",3806312,1140.71790630763
"808",3806412,1175.48833747806
"809",3806512,1115.91293079614
"810",3806612,1181.81847155374
"811",3806712,1102.93421655445
"812",3806812,1037.83497334416
"813",3806912,955.722692055155
"814",3807012,990.110508819162
"815",3807112,1043.78190147882
"816",3807212,1068.02842499026
"817",3807312,1085.21737605866
"818",3807412,1126.60924229175
"819",3807512,1117.73448863163
"820",3807612,1102.76771997874
"821",3807712,1163.57331485262
"822",3807812,1129.18879900142
"823",3807912,1095.8299982717
"824",3808012,1172.0293669823
"825",3808112,1198.10671560321
"826",3808212,1166.84525290826
"827",3808312,1210.03254285695
"828",3808412,1106.65696928127
"829",3808512,1220.57251768086
"830",3808612,1181.0751879227
"831",3808712,1112.6524768319
"832",3808812,1210.74818668906
"833",3808912,1194.71629113407
"834",3809012,1044.80867498362
"835",3809112,1035.7756648047
"836",3809212,1137.11277156176
"837",3809312,1151.89098865917
"838",3809412,1067.20788500585
"839",3809512,1139.95729025005
"840",3809612,1149.41731099283
"841",3809712,1181.92942046709
"842",3809812,1163.58353533577
"843",3809912,1216.17809556991
"844",3810012,1179.91450009615
"845",3810112,1199.80487553242
"846",3810212,1203.83609264644
"847",3810312,1100.53486007441
"848",3810412,1191.1536577564
"849",3810512,1194.35758178957
"850",3810612,1144.85160918646
"851",3810712,1143.15968279755
"852",3810812,1238.89773661532
"853",3810912,1200.04992496035
"854",3811012,1269.62958661392
"855",3811112,1442.50860962277
"856",3811212,1318.62263180036
"857",3811312,1311.49565814368
"858",3811412,1334.55259272972
"859",3811512,1281.4074212679
"860",3811612,1300.52746952352
"861",3811712,1267.83051130405
"862",3811812,1243.58245800682
"863",3811912,1216.56005494972
"864",3812012,1204.3675581011
"865",3812112,1239.81012530073
"866",3812212,1242.0486933592
"867",3812312,1256.27332663027
"868",3812412,1301.67031113606
"869",3812512,1340.62604819636
"870",3812612,1433.81758412828
"871",3812712,1337.77056418913
"872",3812812,1271.68391201573
"873",3812912,1364.0513297
"874",3813012,1396.8160524492
"875",3813112,1326.92277938297
"876",3813212,1233.24993625068
"877",3813312,1311.98893969552
"878",3813412,1242.71573024941
"879",3813512,1294.18159769653
"880",3813612,1236.5670894021
"881",3813712,1247.15742887912
"882",3813812,1309.46040521074
"883",3813912,1400.66312257417
"884",3814012,1438.15890027706
"885",3814112,1459.82140221862
"886",3814212,1374.54523498694
"887",3814312,1400.47013325285
"888",3814412,1474.18396651475
"889",3814512,1419.89974402011
"890",3814612,1434.28443166613
"891",3814712,1401.28840603996
"892",3814812,1382.47316386687
"893",3814912,1306.27826231215
"894",3815012,1335.86833227732
"895",3815112,1343.28039265631
"896",3815212,1337.03635770454
"897",3815312,1292.80258347191
"898",3815412,1405.45947262935
"899",3815512,1350.53931338723
"900",3815612,1399.22518429699
"901",3815712,1349.02100239472
"902",3815812,1370.39068079485
"903",3815912,1347.14196873931
"904",3816012,1379.7269823789
"905",3816112,1393.9197025501
"906",3816212,1333.39405713602
"907",3816312,1318.71022615236
"908",3816412,1395.20818438874
"909",3816512,1362.76019968602
"910",3816612,1304.91286391077
"911",3816712,1319.11280062411
"912",3816812,1351.75281778672
"913",3816912,1491.45027966958
"914",3817012,1577.14089451958
"915",3817112,1573.06384465131
"916",3817212,1474.93032642564
"917",3817312,1441.35684495062
"918",3817412,1422.5626551822
"919",3817512,1378.40588032011
"920",3817612,1434.94599357894
"921",3817712,1463.64593003482
"922",3817812,1489.21669813625
"923",3817912,1632.1666570803
"924",3818012,1477.73700492784
"925",3818112,1410.37057511939
"926",3818212,1511.70137862931
"927",3818312,1425.01775760102
"928",3818412,1561.42890562847
"929",3818512,1579.49507550356
"930",3818612,1748.54852268159
"931",3818712,1417.2402615203
"932",3818812,1430.2602147736
"933",3818912,1514.43668602219
"934",3819012,1532.00960439252
"935",3819112,1529.52130434101
"936",3819212,1481.19370744424
"937",3819312,1493.36334513683
"938",3819412,1502.72050975833
"939",3819512,1456.93757060804
"940",3819612,1409.68938742338
"941",3819712,1432.69242158607
"942",3819812,1516.61317531045
"943",3819912,1501.74984299529
